StudentID,attendance,marks,attempts,fees_due,did_dropout
2326-1163,33.51188542591419,24.8976899161365,7,13001.784172624608,1
2326-1164,74.35082562916078,37.23070985730478,17,129337.74424537309,1
2326-1165,16.07598960483082,25.466376588996187,1,58577.354652659094,1
2326-1166,81.79670241190622,48.8950926438452,5,78610.86697600565,0
2326-1167,83.21341779577419,40.74078813546854,6,137222.3963647471,1
2326-1168,50.746773376083624,98.65694907793265,2,146006.8793662676,1
2326-1169,0.638587171683358,5.592635012822567,16,39324.586561319906,1
2326-1170,28.703813317491278,14.218137638735161,22,31927.61564398707,0
2326-1171,61.69269183757422,5.282589390860249,5,12077.483788726779,1
2326-1172,98.11861780274235,62.58411949823758,5,84269.6778993207,1
2326-1173,63.18135270166684,5.450927741371958,12,2040.6593176002407,0
2326-1174,25.98035810641598,83.64397373761233,3,61784.744641490484,1
2326-1175,63.40057030996113,51.19386306819278,16,11007.602497801283,1
2326-1176,53.99853797158555,52.70076245815337,6,60783.8674394001,1
2326-1177,77.98453951511436,56.15945077121942,15,5989.828389841389,0
2326-1178,10.698063882695841,17.081370630621073,15,125282.58909131533,0
2326-1179,76.1027902502028,19.769030311448756,16,31460.849090784883,1
2326-1180,54.12665786761103,31.88173228730047,20,49246.306553686794,1
2326-1181,96.29920038589947,59.34964158218514,13,130507.19949095878,1
2326-1182,34.187216603868606,21.011777594021453,12,111939.90919983076,1
2326-1183,63.26218931339481,11.633172713326124,10,32855.754246308774,1
2326-1184,93.20281055100175,97.01168864184322,14,10784.912798624408,0
2326-1185,10.250972799067926,2.1981814809622913,2,107351.06652830093,1
2326-1186,93.72284872364511,80.26974053360216,3,58605.3826032164,1
2326-1187,68.78857223008133,78.8035149575022,9,114911.99986773319,1
2326-1188,6.78370591051719,29.7214113845096,11,66794.21585628156,1
2326-1189,30.096356694681624,13.56266160073134,11,51900.36194584146,1
2326-1190,70.81720886452815,14.562864670542341,22,67680.81123185948,1
2326-1191,6.73506014687717,69.74316172371925,10,112283.84785060151,1
2326-1192,58.217046017627325,64.28065910861737,14,135333.04298105612,1
2326-1193,34.588305695295674,78.27456742513867,9,7465.07948828633,1
2326-1194,62.091551776747714,93.74811723991047,20,78616.73118404327,1
2326-1195,4.5742033812512854,69.1927363266592,21,4925.31436258164,1
2326-1196,87.15368061523763,15.585153655144346,10,70261.43175365381,1
2326-1197,97.3488969177397,24.344261676541066,22,132792.42436453505,1
2326-1198,96.88778552856915,84.21937308731145,9,54238.53996304645,1
2326-1199,74.96518317429248,20.93060758342086,5,139867.56316209649,1
2326-1200,13.008624013063198,7.252231695448142,8,94591.2707475914,1
2326-1201,75.82631959290225,70.32800540422505,11,140123.30156895096,1
2326-1202,2.458691645880151,40.2526355490142,1,113574.99381187795,1
2326-1203,2.2123551528997254,92.00400525459035,21,15515.274997314344,1
2326-1204,32.36102191495412,65.02550710936616,10,34672.70513440156,1
2326-1205,48.864319040466576,9.041897779166074,1,59125.568187525925,1
2326-1206,77.04074178077931,94.78565672536607,22,25516.032301811403,1
2326-1207,68.32953766065052,25.85572636402459,7,74236.74071649907,0
2326-1208,44.590270637674834,33.72124904062858,14,70705.22335522358,1
2326-1209,27.362666628166586,40.2260413683542,5,143438.87970410718,1
2326-1210,99.71245001577111,5.122429640431325,17,65059.18243439666,1
2326-1211,42.6181302235973,49.65154222306049,22,117844.02064319968,1
2326-1212,45.13870243296755,12.331849107529225,21,141286.581727722,1
2326-1213,16.362382119166917,40.097032668835176,6,131548.3246460978,1
2326-1214,79.48095487499293,35.07097879920843,16,31300.14367673877,1
2326-1215,69.36822257814886,77.28400834265034,11,74404.48413803164,1
2326-1216,22.07696127887604,80.3170511632731,10,52160.96734438886,1
2326-1217,8.238104561584269,15.3412882389088,15,59978.804270582325,0
2326-1218,68.0499302074713,36.65511873792262,7,54121.023936862686,1
2326-1219,65.45112142811352,37.33531610318317,23,123953.88152625063,1
2326-1220,27.32595269982093,15.141044393608505,2,67820.85826836711,1
2326-1221,95.08635622504103,79.84535050511906,12,78554.14983670323,0
2326-1222,15.105789178090024,70.72283283354233,19,147367.1035570612,1
2326-1223,43.23348010426019,19.038178629703474,12,8996.890828727466,1
2326-1224,94.36159201675989,36.6721908593799,16,73193.64596861231,0
2326-1225,41.97273169261223,10.580502485651422,6,116109.25604191741,1
2326-1226,63.85259476640856,62.820659709304394,3,22674.29372823398,1
2326-1227,39.75943979627943,12.137192454861967,2,91729.73919221609,0
2326-1228,27.421520234867003,98.59341686249178,20,35919.71693017001,1
2326-1229,98.39776479598282,78.06820746878623,5,130110.61698368513,1
2326-1230,40.9334006315043,39.023854958399504,11,49064.949810011894,1
2326-1231,89.40992036791344,57.85639322793544,3,49359.42253513643,0
2326-1232,22.995460589108617,91.13418162164088,3,89729.08177768403,1
2326-1233,21.31047040250833,55.40992803958261,22,27534.43621798631,1
2326-1234,3.113408288451136,17.44984863979552,5,42733.295835459154,1
2326-1235,65.1666825375885,37.87033555811593,22,62494.77751791172,1
2326-1236,36.852634372376116,84.31448650297455,23,53045.679471016556,1
2326-1237,86.4358249839637,64.42130159896179,11,78731.58270083736,1
2326-1238,47.32099066915572,65.07243843338003,3,89946.02161034493,1
2326-1239,96.81934279147217,86.68214856884892,13,85000.11806252469,1
2326-1240,18.552551570312115,89.39730574625047,21,98125.24679878984,1
2326-1241,86.86231679556109,91.97925717794362,8,46162.42749117304,0
2326-1242,77.65968527917417,9.48491932531561,20,18963.934073254208,1
2326-1243,77.0921844644052,54.41260019631009,10,114121.13121466157,1
2326-1244,84.47832281168877,74.05095212183186,2,127617.0573946023,1
2326-1245,76.10239909429988,75.69268451270138,4,38550.93483336484,0
2326-1246,62.62203216314154,60.67162019700039,18,61063.79342370296,1
2326-1247,13.124487768238758,16.678733518367416,19,74785.38254453329,0
2326-1248,3.2526179491251916,79.74205539416643,4,79999.02641294047,1
2326-1249,92.08478478156869,72.01113335149458,20,98923.52566314778,1
2326-1250,61.665031452073805,8.613577154903629,9,6240.485003298202,1
2326-1251,79.65372909761763,46.380982467437626,16,108221.56241010255,1
2326-1252,48.152235151255006,17.39773995218036,6,9295.65104691154,1
2326-1253,11.730818896239448,33.74770457129719,4,70243.28515093018,1
2326-1254,12.518579220255043,1.8081092205685434,9,124150.67033537912,1
2326-1255,68.55652872289714,40.032986841075825,13,67682.29699175945,0
2326-1256,43.030589489946266,54.987692115621044,9,22363.462315237164,1
2326-1257,20.052472670033673,61.95825928270868,6,147755.07675089396,1
2326-1258,49.15945467414369,66.34903451287101,21,133392.8193111395,1
2326-1259,6.420893707513409,83.629131310246,19,115697.0449837521,1
2326-1260,58.19714019143988,21.546290727573002,14,61726.74043488156,1
2326-1261,26.899340443509768,12.048182243846794,21,27576.859033394667,1
2326-1262,79.75591006371882,85.15371718979256,15,141211.6772127752,1
2326-1263,31.036195892357377,15.661281489264988,3,79852.66897757085,1
2326-1264,45.52201490818012,97.47600813361953,5,127853.31905812277,1
2326-1265,1.1620539908100636,84.2538229398637,21,51314.25086391386,1
2326-1266,7.244688779455888,50.08766058895991,18,50293.24756192059,1
2326-1267,39.24935564066848,98.14214249220252,14,147831.07210110588,1
2326-1268,47.99388347171235,9.737672910800422,16,78274.95727422748,1
2326-1269,60.00205481193037,30.306576117510165,14,21104.313579111946,1
2326-1270,29.166257870930323,63.822441504061146,9,32951.20169920611,1
2326-1271,69.49818861265426,35.00068684731787,15,72291.64190890812,0
2326-1272,86.01223971892045,92.83725519807918,7,6370.636573261701,0
2326-1273,77.98509888933498,6.562608817781756,14,69380.09780674508,1
2326-1274,3.9618825348357145,54.941183206096454,6,62841.12631201914,1
2326-1275,48.0506947257829,59.08662673951145,21,116900.43979792304,1
2326-1276,10.493017841817487,65.27281237772242,15,53241.29467338626,1
2326-1277,24.204501586252746,25.566622333181442,20,147382.3142309399,1
2326-1278,98.66625932671465,36.45664275198644,8,27115.48789513547,1
2326-1279,14.249554290151323,84.36805296649777,2,88648.00274522023,1
2326-1280,49.888815345135605,19.494276897015983,8,13454.894551238194,1
2326-1281,61.81557343181191,82.68678471733621,1,110079.5975990973,1
2326-1282,70.2464970544104,56.26554229027424,17,149213.05320929573,1
2326-1283,55.96486834869141,76.21875111940821,19,122870.79566274483,1
2326-1284,0.9770847419183659,71.36073662634715,5,83355.5311080452,1
2326-1285,32.64613082439919,20.7511495384879,22,72711.20360995381,1
2326-1286,51.771164338471145,56.88127364338729,20,125254.49419002704,1
2326-1287,8.786649914483336,86.77231528050923,16,140396.11270660863,1
2326-1288,35.06269312091808,43.211623680192936,7,148380.97886971396,1
2326-1289,3.3203108791366565,96.65907702233167,7,59480.88413467262,1
2326-1290,7.857849715502074,45.221510010171805,18,148637.62121917686,1
2326-1291,39.69232762015961,14.278563666788468,18,23388.937826074725,1
2326-1292,13.271575404306034,38.94346800776732,2,38032.46638978638,1
2326-1293,56.75408482615582,95.17024063905372,15,13352.41871008443,1
2326-1294,68.94649691372658,31.97208493398542,14,40760.77747267225,0
2326-1295,80.05866991090829,86.80981598670628,18,115190.63274270167,1
2326-1296,20.01502442448101,88.12506816818897,9,127938.65372676746,1
2326-1297,16.748258225906977,35.01865243319611,14,116833.89676538575,1
2326-1298,10.456784033440025,8.325765805063213,5,94659.86672515444,1
2326-1299,63.64302495436367,72.45579091588182,11,77094.97687839683,1
2326-1300,70.64757264869012,31.1512299013986,8,106305.64338204697,1
2326-1301,3.1586144825642037,78.29236142575724,5,58625.032390083274,1
2326-1302,93.62122462436898,44.26548482604331,11,126196.25272495528,1
2326-1303,5.1971283651472415,48.52667423426216,5,101578.51409651781,1
2326-1304,54.12963353010704,77.79094067485369,17,104670.70477416128,1
2326-1305,70.90605194509165,38.23633310616279,22,80390.39896936069,1
2326-1306,87.09691237460856,44.31273453229145,4,132784.3476316759,1
2326-1307,71.40869321324278,37.619046876962216,15,37802.21005185787,0
2326-1308,80.17280830697918,36.734051527728,19,57172.14800415761,0
2326-1309,33.94501925428061,52.594657690145944,22,116646.38545165336,1
2326-1310,81.48251137465122,80.87994445011508,2,73912.33441940065,1
2326-1311,8.011484638467515,36.176831192256586,24,133382.1020136286,1
2326-1312,89.48166560605276,52.42547205377367,17,51959.89796442785,0
2326-1313,54.75923761537362,67.07273254426008,12,55399.52532294671,1
2326-1314,81.72977699624937,26.9439446303655,24,133310.3684079938,1
2326-1315,45.23182845183001,27.752280490239258,17,69655.54802730615,1
2326-1316,64.35776951965249,93.34131270234548,10,77418.68763037301,1
2326-1317,52.640266093611324,72.35345733310886,18,49914.55730035191,1
2326-1318,73.15895217553319,57.71866762233089,19,41500.49132686229,0
2326-1319,8.162998203058958,64.7720054420612,18,98392.3066257588,1
2326-1320,6.03520839905638,2.9299443103418366,13,17976.099231180582,1
2326-1321,24.710323401014644,61.81029655616969,14,131890.8961774364,1
2326-1322,15.954468011318834,50.95088732242019,24,116880.47051476619,1
2326-1323,87.17835665922017,54.574967977943565,16,28612.239555870416,1
2326-1324,21.92139873580443,35.94238268308171,18,104102.9918736848,1
2326-1325,97.58652558191314,8.14738977129419,18,90394.93819284522,1
2326-1326,33.68957917711069,19.33392336120522,16,27680.257610496617,1
2326-1327,18.211791568869927,95.07447132126717,17,40980.52590753487,1
2326-1328,78.96985071424791,40.8699562270934,7,61347.97556007516,1
2326-1329,65.87077755008761,46.66831558308642,12,104886.41028682108,1
2326-1330,49.8195716453139,5.270978985343899,2,95808.5113225509,1
2326-1331,55.53635509376312,3.756622954398059,10,79835.22715150469,1
2326-1332,71.92017782722638,71.71814470467577,5,115261.58146710513,0
2326-1333,22.845474133129873,53.80946641211113,21,113690.66094092489,1
2326-1334,99.63339160567419,50.87059842162667,3,92678.87310933838,1
2326-1335,97.4793162146783,24.312453042266867,19,118048.51250772379,1
2326-1336,65.03256863469369,74.47507316299222,13,50139.50621688138,0
2326-1337,19.954245092914512,16.82365791084919,12,132187.42924839084,1
2326-1338,68.02282424312914,18.993474366102003,3,92236.5128702911,1
2326-1339,7.219840897917584,46.07121713482755,6,123354.52707186458,0
2326-1340,3.0652502205806065,28.62798621119409,14,81941.8657185426,1
2326-1341,25.76828885112137,24.746298123314638,4,32765.736748302053,1
2326-1342,46.26229567393163,64.52376445533316,13,81361.51930174629,1
2326-1343,86.82725054083805,65.09717452185446,19,55666.749566488215,1
2326-1344,72.7169069766308,82.45170697999292,18,104624.85540556417,1
2326-1345,74.2706521199981,41.77085669729759,3,71369.06876021037,0
2326-1346,42.54933344480754,7.308509102615024,20,125416.92073915315,1
2326-1347,34.59349925469629,27.366638492145768,6,101710.8768482875,1
2326-1348,37.10387629846027,98.00054631968169,16,102681.66495469859,1
2326-1349,98.76495637360578,59.62585752327021,20,32573.300023659747,1
2326-1350,4.010919141248248,70.97370848010203,24,147637.46497369357,1
2326-1351,86.70314961224486,0.7357829625414536,3,126251.2813907233,1
2326-1352,57.86754085723934,51.820573218252086,12,118350.7326841042,1
2326-1353,43.86154191895905,3.7528657531803122,19,49532.283774004114,1
2326-1354,72.52576604151365,56.9230212091448,19,80344.74792708478,1
2326-1355,48.666894142470284,92.07708496360753,24,20565.478211149297,1
2326-1356,87.34232380816606,96.84191305004079,4,80771.39649940589,1
2326-1357,90.07018640112585,54.055267538892416,1,21883.386972493092,0
2326-1358,42.17209268734554,45.8204805252216,2,82955.67659844019,1
2326-1359,27.682779723505156,94.5017094248494,13,97308.28202323584,1
2326-1360,59.23503285933622,67.3609831996695,13,58529.395087485354,1
2326-1361,91.2363345616691,6.489927953840946,2,74781.73174969398,1
2326-1362,21.066218900566657,46.57255776674975,19,131348.00815118788,1
2326-1363,62.296658356348274,24.02450184643039,22,16284.471705421405,1
2326-1364,63.156022009252055,46.98043214486815,24,118759.93394994794,1
2326-1365,73.3113022415281,45.54655720063617,16,25613.182649429462,0
2326-1366,13.15676851272598,58.2144802814742,12,5506.197420694259,1
2326-1367,71.58249646820886,35.677049034925126,1,27836.19041175717,0
2326-1368,90.9032520665641,16.427044945592804,9,114756.47849557345,1
2326-1369,17.968310887024195,50.37194345899563,17,60768.911000529006,1
2326-1370,23.754332492387764,83.0202884345762,10,130878.07752692729,1
2326-1371,97.13950940416396,66.40122280676023,18,78706.13117733988,0
2326-1372,18.097695270948975,33.836786592521584,19,3337.552788949644,1
2326-1373,85.4385093369579,93.55230227588572,7,107507.04144028902,1
2326-1374,49.227785644803475,91.22075712491822,19,16534.936308184904,1
2326-1375,24.723107440317705,20.934839938409876,24,118406.94501928866,1
2326-1376,87.07499012725114,3.9417585120362975,15,25215.382470777004,0
2326-1377,44.53052550026655,74.13087083507622,9,51816.95787082702,1
2326-1378,51.48173539296902,82.76102613491533,10,114190.71444380404,1
2326-1379,35.92333693997657,96.78645659513553,23,143134.70362146324,1
2326-1380,59.29508514349274,88.98363940883107,20,55715.092597009854,1
2326-1381,16.352387258502276,60.053476820641485,20,124410.03302984037,1
2326-1382,39.10815366517607,53.00523392123808,4,28618.83982137581,1
2326-1383,96.94123223352875,2.784105126258629,6,121076.96553037367,1
2326-1384,25.813343270112753,24.665644684477783,4,98624.10888843765,1
2326-1385,65.67366645412922,45.96147517329264,5,28911.526081855267,1
2326-1386,32.51900642246949,62.85039000835678,9,45375.594052711735,1
2326-1387,77.34731256866006,55.725183331841066,12,19765.6332895554,0
2326-1388,13.087366071834982,74.26359896816905,23,57445.051659647,1
2326-1389,96.98210450785447,27.976693088704085,8,30547.29616849161,1
2326-1390,45.37895413836392,56.49526076524732,21,96599.69304457103,1
2326-1391,23.605046334646396,8.814224339079214,5,149175.7656330838,1
2326-1392,7.349674733001265,41.366552358320696,11,1801.374462639621,1
2326-1393,16.975790508754073,75.0160832954601,23,81137.9719930948,1
2326-1394,51.977394855601766,69.3400853429044,11,86049.98963235145,0
2326-1395,33.70031764312863,99.0642737172179,13,137131.31845212178,1
2326-1396,82.88833658826094,27.7891125987756,14,75900.80021504062,1
2326-1397,43.08875236618059,49.81892991739792,8,81555.21294673762,1
2326-1398,24.871427258762992,32.95304137739967,18,70747.9201992583,1
2326-1399,61.714498660403,44.060311405917474,19,40335.64568422221,1
2326-1400,70.67772168854458,85.6950129869388,12,8404.369987337051,1
2326-1401,16.704190790094987,68.42090751884867,12,61298.652331475416,1
2326-1402,16.761921628831765,88.24411913475817,18,7888.72068610178,1
2326-1403,3.667142693354297,20.351110833188645,10,82573.87041988767,1
2326-1404,73.64020150656405,87.3361117841438,7,46094.04648634397,0
2326-1405,66.38045276218051,5.976227417838443,18,80040.36022881417,1
2326-1406,47.46308757498139,88.85992804371524,12,20144.544659278003,1
2326-1407,84.41704489691972,32.90737794607279,14,139894.49486090394,0
2326-1408,80.56701529500532,31.458763341406648,15,134178.18653249025,1
2326-1409,58.535436439675216,51.20885766986639,16,28499.476380342676,1
2326-1410,86.82712805132586,94.06901877232318,2,51516.642494101485,1
2326-1411,20.584121003676824,4.778136468140537,18,92023.91577779694,1
2326-1412,11.191961939772789,35.22309750707453,12,14352.93109588594,0
2326-1413,26.974961151698963,85.65719886833357,16,53185.173167422625,1
2326-1414,5.708685608931486,39.60544774354668,13,37666.84302285092,1
2326-1415,53.1169528001032,19.9156897597067,20,137327.5093075045,1
2326-1416,93.66056922949615,42.47941813314118,17,127876.59544338078,1
2326-1417,3.9343540668509647,38.55525014916693,18,86974.91119002957,1
2326-1418,12.21099140100268,91.54162014667034,3,78051.95053073613,1
2326-1419,45.21990282834353,76.19343757430971,23,139608.86918180957,1
2326-1420,93.38750175279048,50.51155557440063,10,139864.1674468223,1
2326-1421,31.61561049767505,98.8370566721571,1,145399.51880274905,1
2326-1422,50.723480868839246,46.527753127592334,6,18806.83261622815,1
2326-1423,4.15728590503921,5.823783082027523,3,24083.671614475534,1
2326-1424,14.834320096208886,26.22743218149849,19,101510.504801983,1
2326-1425,98.66301229588468,43.60704802193126,4,81215.17149147674,1
2326-1426,96.51186964360456,15.690262414612011,20,2769.8857339853944,1
2326-1427,0.49399809344096157,94.7565126324043,23,9296.255398427906,1
2326-1428,95.18117854232389,76.68488978177731,3,133212.05733882077,1
2326-1429,63.91199378155004,26.828720042777267,8,130330.61933090794,1
2326-1430,86.79182945200222,59.08045335179158,8,53590.638299406775,1
2326-1431,45.47398556338591,72.1449157109572,7,133657.5925395802,1
2326-1432,51.55960285792502,94.1278928906798,2,89051.26115968527,1
2326-1433,48.88465802569202,88.16353491754107,21,120885.84705283528,1
2326-1434,66.68642575461044,51.51922261382137,6,64114.660674032144,1
2326-1435,13.96512547563129,77.46526197930176,16,17009.74910173631,1
2326-1436,2.9973589872677953,56.2144753827585,10,65059.059396902434,1
2326-1437,30.79299415911909,55.27038900455401,4,68594.96969953469,1
2326-1438,70.46807627366466,11.47419583381919,13,82641.62907609045,1
2326-1439,20.185345212294838,12.613765801615207,10,15837.4069356642,1
2326-1440,67.34324333249174,52.95336150224574,21,148710.2794574417,1
2326-1441,96.99120461072704,26.886154497900662,14,36620.523121035956,0
2326-1442,9.39007157894184,2.103690246046863,9,29782.860530563936,1
2326-1443,67.26021182251263,72.28392039002122,11,79020.43782839048,1
2326-1444,44.375021930457116,3.248659669016496,23,80581.2269092333,1
2326-1445,86.81422543775054,59.52768411040545,18,65973.11067498664,1
2326-1446,17.71497894473859,53.91937941273144,11,115783.82194878817,1
2326-1447,69.26259522261645,96.88146905778045,17,77498.1601092904,1
2326-1448,83.81152896481102,48.421313934764164,2,91454.31827174762,1
2326-1449,94.46142194740233,6.360143637779736,3,108561.95781116784,1
2326-1450,68.32480282896458,55.16879678064617,11,3753.765234579992,1
2326-1451,49.71747640084273,84.10961706161014,18,85596.62738175671,1
2326-1452,61.78472402012139,99.68492842814399,3,132629.1706842554,1
2326-1453,86.89049844787182,43.034317368907246,15,2608.311438815086,0
2326-1454,57.060974663882966,32.02987424967425,11,60777.315570144165,1
2326-1455,3.038705969683686,90.66532969519989,11,138934.1175308745,1
2326-1456,93.09486955069778,19.124212907612137,20,52973.160342380674,1
2326-1457,68.95267510315611,61.542891503292665,11,68809.32363003613,1
2326-1458,67.65133857772466,40.57144241809477,19,147231.2089566469,1
2326-1459,21.567515239771716,4.108236495555529,1,29898.57884258607,1
2326-1460,65.88854702326572,34.72884743056978,5,9788.27836875089,1
2326-1461,39.386440565415846,26.52285225026746,10,128913.38862919566,1
2326-1462,65.12329770414921,68.60911539434869,10,130269.80118185528,1
2326-1463,10.659303030799073,94.87904976919181,14,70811.67520200198,1
2326-1464,65.7845304603036,26.804718737863777,2,77131.07617159294,1
2326-1465,99.94137257706666,81.14659391516817,4,125370.9554426754,1
2326-1466,4.821203886055603,5.535981693840952,2,110783.92471736927,1
2326-1467,97.71741842213173,53.81210100398132,18,39772.3503325516,0
2326-1468,40.690796072287064,7.055006370989458,13,2534.0032607277685,0
2326-1469,87.07534503372591,93.40329911306394,19,71955.02438003186,1
2326-1470,78.23854840582734,76.63512805573902,5,128836.8489143462,1
2326-1471,56.70162609866678,65.79499112045923,20,134375.20150352432,1
2326-1472,73.84492092513266,82.38963816246643,2,143433.92956142308,1
2326-1473,87.8515561301348,64.75197955701631,11,131934.48564191718,1
2326-1474,40.4140321651033,96.89443971742911,18,87006.53329471475,0
2326-1475,32.70331615632387,71.39579478647715,6,66690.83988541513,1
2326-1476,66.75933855635847,92.46586095822468,23,116227.47698011487,1
2326-1477,80.78459419412586,51.713189201063805,10,110973.24515483946,1
2326-1478,76.22851347766158,11.706441298186265,22,80721.51451221816,0
2326-1479,79.78136488586345,52.81777214230171,23,13099.105883770368,1
2326-1480,43.5583314812933,12.68728280630933,17,138912.20201803782,1
2326-1481,81.78342161750216,59.249347917640506,22,68340.38062524932,1
2326-1482,12.020905537060845,48.24930605276629,11,54500.06728743965,1
2326-1483,54.448909796084955,62.25753978327817,19,94435.10927531576,1
2326-1484,0.575866049812157,1.0046981054831594,17,101075.69417504653,1
2326-1485,32.45858299002703,19.484049165536412,24,31603.187554545213,1
2326-1486,36.646153487139784,49.13304319121309,4,125540.82672149343,1
2326-1487,39.61726916092554,95.05035615891349,24,43490.564049356675,1
2326-1488,69.54672066898621,38.360904035515844,14,28002.588887147507,1
2326-1489,38.85581012703457,42.43720260536347,20,60959.977928174616,1
2326-1490,44.86936226225306,71.46960890066222,4,109584.01213461978,0
2326-1491,23.754413087432745,60.3792757286118,14,144818.72676597052,1
2326-1492,37.325179162934006,29.892615009833325,4,121392.18965571499,1
2326-1493,22.726962726315147,41.08163955674278,6,141052.25665052875,1
2326-1494,7.319592376844364,21.769979885723245,9,21090.87061147902,1
2326-1495,60.34485933813779,96.60214591302085,21,10676.519829551517,1
2326-1496,66.82127985550163,13.063438155735973,12,83655.71428600067,1
2326-1497,61.94903460096145,37.18367845664194,8,43544.62245660515,1
2326-1498,46.34940438005724,2.583897222001119,24,124208.24594539094,1
2326-1499,37.978578017922985,22.17794919335464,4,100798.18071034891,1
2326-1500,86.33336495718252,78.04711383801549,5,145609.22459786915,1
2326-1501,51.908178513621806,20.117523228887947,6,38218.85335969563,1
2326-1502,47.9181877629731,8.00634025289656,5,72867.61715328485,1
2326-1503,2.5642065806435688,47.44531798445233,19,75186.071613803,1
2326-1504,34.12478276261564,0.9969234734518495,8,35876.51922860643,1
2326-1505,38.019561878585705,8.476615442633317,9,88514.00992320117,1
2326-1506,39.88227808969005,80.76258695629751,15,66492.89791188593,1
2326-1507,58.017236922733225,77.14733448596064,4,67008.23339848104,1
2326-1508,53.360254672687844,91.5138820404896,9,54410.497195872544,1
2326-1509,60.79050927934446,85.45154359107495,7,2539.402863830259,0
2326-1510,76.48832615421283,68.3175563239818,8,78314.28553721835,1
2326-1511,81.29857387160935,5.233285730066283,15,50287.175355049665,0
2326-1512,71.81230762264944,78.28486179866574,19,197.98034764945126,1
2326-1513,95.55236959549347,84.55108108405605,15,46191.556149289805,0
2326-1514,1.823258267636163,79.90821457719545,5,41794.249963463546,1
2326-1515,19.57779856835461,50.847903530802604,19,59017.22298354537,1
2326-1516,0.756287497814212,23.290183864948165,7,19777.798446509543,1
2326-1517,64.7474714154603,84.53299756887267,6,76152.57369526266,1
2326-1518,89.8030548949987,72.71628097401384,19,103866.0528777195,1
2326-1519,24.34822965762993,98.07611743888516,17,94527.83535818587,0
2326-1520,92.70345447963066,15.569259775593292,10,120563.24213537859,1
2326-1521,6.026739028956085,22.566458305205504,19,67801.24319806218,1
2326-1522,93.44360268055144,21.17981498815027,11,77863.75955095924,0
2326-1523,35.16226872396344,79.25397676213368,15,121560.2911288475,1
2326-1524,10.142082844921651,18.690729645011817,10,64155.17562288578,1
2326-1525,48.58717591863256,6.665982982330609,11,105239.90248493954,1
2326-1526,25.677656772050796,99.85608065856286,23,65190.35530769878,1
2326-1527,28.487290196192284,2.4817211445149145,3,62660.4291767344,1
2326-1528,30.728996492628657,83.52440601588657,3,114030.84367937404,1
2326-1529,80.30258978326634,36.53668415506528,18,26225.537319931675,0
2326-1530,53.91612766752545,84.16154597578152,11,50787.895791236035,1
2326-1531,31.130769915600364,55.4620491211145,20,33625.841512035266,1
2326-1532,61.03337833109184,90.16312294863602,22,53866.49144513957,1
2326-1533,71.61506742231936,92.61929864146266,18,34556.2233549036,0
2326-1534,27.262400073353376,0.9098181280775997,15,86910.84466299819,1
2326-1535,41.354910152535155,7.541217599278827,7,119725.62039267678,0
2326-1536,12.188609333694755,25.035872957085548,10,117991.95918268528,1
2326-1537,18.11493495346803,66.93154163635016,21,54675.14468231887,1
2326-1538,68.11178539649828,88.8272196511506,23,148314.06088413927,1
2326-1539,18.143834769562694,45.994195129396275,20,89078.15470587011,1
2326-1540,52.516338366706016,60.697311627426544,10,59910.045266744215,1
2326-1541,70.90462617224327,18.849985279556115,13,125330.89188621382,1
2326-1542,10.687692309474384,80.49668338816853,15,109481.10189639613,1
2326-1543,56.73122196289035,96.73281113534698,23,112391.30052361566,1
2326-1544,25.656278370136377,26.85989329145975,18,29420.90246008074,1
2326-1545,96.29268752375798,49.48259516005463,23,70248.64610528327,1
2326-1546,48.35456467199247,8.61161105063738,4,129274.21962369041,0
2326-1547,80.59925497751581,55.91366564629684,20,75605.70114431359,0
2326-1548,55.022654215626176,50.27834418466806,17,102517.91151315755,1
2326-1549,4.341253285481916,14.44364841550776,3,88190.05995513969,1
2326-1550,63.31513755940223,44.2066213118075,21,126353.51815775731,1
2326-1551,95.14033422066571,33.410465208656326,21,42684.1259642404,0
2326-1552,60.16118201463312,52.18308753051893,2,86321.29168295473,1
2326-1553,81.91888594267903,58.565433542879916,4,18485.200201470598,1
2326-1554,88.42064633484078,0.8495578607209509,1,103531.61650492018,1
2326-1555,22.807977194893247,76.10059829495553,15,109795.17575290681,1
2326-1556,21.204483990822666,71.30142918617408,1,6425.598178349762,1
2326-1557,61.09809888509917,36.62863862065222,6,101368.64454419776,1
2326-1558,41.10284698067047,5.2935935568818255,7,62203.523124867956,1
2326-1559,83.98613028667204,75.49325397850504,19,18614.53141645235,0
2326-1560,90.00231233980112,95.51751604781325,12,62986.132154770145,0
2326-1561,35.34213793027181,24.015159602201418,1,29134.939454337255,1
2326-1562,23.687055897448207,32.35246137370379,7,62333.92981849748,1
2326-1563,78.05255152438619,18.381288948181496,19,57650.85419377915,1
2326-1564,27.48060355481361,57.693612334483966,13,110758.74554040862,1
2326-1565,82.26143185136785,15.484139464745494,12,116132.33372495382,1
2326-1566,42.37382536487628,35.619394346137945,12,91054.298157682,1
2326-1567,66.75498992914704,69.70130139342629,22,3403.026327367131,1
2326-1568,9.553531383466819,56.01159830093484,13,139653.3418606491,1
2326-1569,62.3859324676573,38.64625643279352,14,102934.99201446715,1
2326-1570,45.17676787372291,42.02496018075419,22,5129.317488178325,1
2326-1571,58.66084631754741,56.21108826232295,12,122824.93488211768,1
2326-1572,16.801420774486342,0.5864727887161303,20,30039.92320769942,1
